ix,iy,x,y,T
19,2,152.0,16.0,23.312
20,2,160.0,16.0,23.312
21,2,168.0,16.0,23.312
22,2,176.0,16.0,23.333
23,2,184.0,16.0,23.333
24,2,192.0,16.0,23.333
25,2,200.0,16.0,23.346
26,2,208.0,16.0,23.346
27,2,216.0,16.0,23.346
28,2,224.0,16.0,23.366
29,2,232.0,16.0,23.366
30,2,240.0,16.0,23.366
31,2,248.0,16.0,23.366
32,2,256.0,16.0,23.395
33,2,264.0,16.0,23.395
34,2,272.0,16.0,23.395
35,2,280.0,16.0,23.424
36,2,288.0,16.0,23.424
37,2,296.0,16.0,23.424
38,2,304.0,16.0,23.424
39,2,312.0,16.0,23.457
40,2,320.0,16.0,23.457
41,2,328.0,16.0,23.457
42,2,336.0,16.0,23.457
43,2,344.0,16.0,23.499
44,2,352.0,16.0,23.499
45,2,360.0,16.0,23.499
46,2,368.0,16.0,23.533
47,2,376.0,16.0,23.533
48,2,384.0,16.0,23.533
49,2,392.0,16.0,23.533
50,2,400.0,16.0,23.545
51,2,408.0,16.0,23.545
52,2,416.0,16.0,23.545
53,2,424.0,16.0,23.522
54,2,432.0,16.0,23.522
55,2,440.0,16.0,23.522
56,2,448.0,16.0,23.485
57,2,456.0,16.0,23.485
58,2,464.0,16.0,23.485
59,2,472.0,16.0,23.485
60,2,480.0,16.0,23.444
61,2,488.0,16.0,23.444
62,2,496.0,16.0,23.444
63,2,504.0,16.0,23.406
64,2,512.0,16.0,23.406
65,2,520.0,16.0,23.406
66,2,528.0,16.0,23.406
67,2,536.0,16.0,23.374
68,2,544.0,16.0,23.374
69,2,552.0,16.0,23.374
70,2,560.0,16.0,23.355
71,2,568.0,16.0,23.355
72,2,576.0,16.0,23.355
73,2,584.0,16.0,23.355
74,2,592.0,16.0,23.341
75,2,600.0,16.0,23.341
76,2,608.0,16.0,23.341
77,2,616.0,16.0,23.330
78,2,624.0,16.0,23.330
79,2,632.0,16.0,23.330
80,2,640.0,16.0,23.330
81,2,648.0,16.0,23.328
82,2,656.0,16.0,23.328
83,2,664.0,16.0,23.328
84,2,672.0,16.0,23.328
85,2,680.0,16.0,23.336
86,2,688.0,16.0,23.336
87,2,696.0,16.0,23.336
88,2,704.0,16.0,23.351
89,2,712.0,16.0,23.351
90,2,720.0,16.0,23.351
91,2,728.0,16.0,23.413
92,2,736.0,16.0,23.413
93,2,744.0,16.0,23.413
94,2,752.0,16.0,23.413
95,2,760.0,16.0,23.509
96,2,768.0,16.0,23.509
97,2,776.0,16.0,23.509
98,2,784.0,16.0,23.509
99,2,792.0,16.0,23.744
1,3,8.0,24.0,23.656
2,3,16.0,24.0,23.656
3,3,24.0,24.0,23.656
4,3,32.0,24.0,23.477
5,3,40.0,24.0,23.477
6,3,48.0,24.0,23.477
7,3,56.0,24.0,23.382
8,3,64.0,24.0,23.382
9,3,72.0,24.0,23.382
10,3,80.0,24.0,23.382
11,3,88.0,24.0,23.342
12,3,96.0,24.0,23.342
13,3,104.0,24.0,23.342
14,3,112.0,24.0,23.343
15,3,120.0,24.0,23.343
16,3,128.0,24.0,23.343
17,3,136.0,24.0,23.343
18,3,144.0,24.0,23.312
19,3,152.0,24.0,23.312
20,3,160.0,24.0,23.312
21,3,168.0,24.0,23.312
22,3,176.0,24.0,23.333
23,3,184.0,24.0,23.333
24,3,192.0,24.0,23.333
25,3,200.0,24.0,23.346
26,3,208.0,24.0,23.346
27,3,216.0,24.0,23.346
28,3,224.0,24.0,23.366
29,3,232.0,24.0,23.366
30,3,240.0,24.0,23.366
31,3,248.0,24.0,23.366
32,3,256.0,24.0,23.395
33,3,264.0,24.0,23.395
34,3,272.0,24.0,23.395
35,3,280.0,24.0,23.424
36,3,288.0,24.0,23.424
37,3,296.0,24.0,23.424
38,3,304.0,24.0,23.424
39,3,312.0,24.0,23.457
40,3,320.0,24.0,23.457
41,3,328.0,24.0,23.457
42,3,336.0,24.0,23.457
43,3,344.0,24.0,23.499
44,3,352.0,24.0,23.499
45,3,360.0,24.0,23.499
46,3,368.0,24.0,23.533
47,3,376.0,24.0,23.533
48,3,384.0,24.0,23.533
49,3,392.0,24.0,23.533
50,3,400.0,24.0,23.545
51,3,408.0,24.0,23.545
52,3,416.0,24.0,23.545
53,3,424.0,24.0,23.522
54,3,432.0,24.0,23.522
55,3,440.0,24.0,23.522
56,3,448.0,24.0,23.485
57,3,456.0,24.0,23.485
58,3,464.0,24.0,23.485
59,3,472.0,24.0,23.485
60,3,480.0,24.0,23.444
61,3,488.0,24.0,23.444
62,3,496.0,24.0,23.444
63,3,504.0,24.0,23.406
64,3,512.0,24.0,23.406
65,3,520.0,24.0,23.406
66,3,528.0,24.0,23.406
67,3,536.0,24.0,23.374
68,3,544.0,24.0,23.374
69,3,552.0,24.0,23.374
70,3,560.0,24.0,23.355
71,3,568.0,24.0,23.355
72,3,576.0,24.0,23.355
73,3,584.0,24.0,23.355
74,3,592.0,24.0,23.341
75,3,600.0,24.0,23.341
76,3,608.0,24.0,23.341
77,3,616.0,24.0,23.330
78,3,624.0,24.0,23.330
79,3,632.0,24.0,23.330
80,3,640.0,24.0,23.330
81,3,648.0,24.0,23.328
82,3,656.0,24.0,23.328
83,3,664.0,24.0,23.328
84,3,672.0,24.0,23.328
85,3,680.0,24.0,23.336
86,3,688.0,24.0,23.336
87,3,696.0,24.0,23.336
88,3,704.0,24.0,23.351
89,3,712.0,24.0,23.351
90,3,720.0,24.0,23.351
91,3,728.0,24.0,23.413
92,3,736.0,24.0,23.413
93,3,744.0,24.0,23.413
94,3,752.0,24.0,23.413
95,3,760.0,24.0,23.509
96,3,768.0,24.0,23.509
97,3,776.0,24.0,23.509
98,3,784.0,24.0,23.509
99,3,792.0,24.0,23.744
1,4,8.0,32.0,23.607
2,4,16.0,32.0,23.607
3,4,24.0,32.0,23.607
4,4,32.0,32.0,23.285
5,4,40.0,32.0,23.285
6,4,48.0,32.0,23.285
7,4,56.0,32.0,23.270
8,4,64.0,32.0,23.270
9,4,72.0,32.0,23.270
10,4,80.0,32.0,23.270
11,4,88.0,32.0,23.288
12,4,96.0,32.0,23.288
13,4,104.0,32.0,23.288
14,4,112.0,32.0,23.294
15,4,120.0,32.0,23.294
16,4,128.0,32.0,23.294
17,4,136.0,32.0,23.294
18,4,144.0,32.0,23.313
19,4,152.0,32.0,23.313
20,4,160.0,32.0,23.313
21,4,168.0,32.0,23.313
22,4,176.0,32.0,23.384
23,4,184.0,32.0,23.384
24,4,192.0,32.0,23.384
25,4,200.0,32.0,23.448
26,4,208.0,32.0,23.448
27,4,216.0,32.0,23.448
28,4,224.0,32.0,23.527
29,4,232.0,32.0,23.527
30,4,240.0,32.0,23.527
31,4,248.0,32.0,23.527
32,4,256.0,32.0,23.626
33,4,264.0,32.0,23.626
34,4,272.0,32.0,23.626
35,4,280.0,32.0,23.704
36,4,288.0,32.0,23.704
37,4,296.0,32.0,23.704
38,4,304.0,32.0,23.704
39,4,312.0,32.0,23.768
40,4,320.0,32.0,23.768
41,4,328.0,32.0,23.768
42,4,336.0,32.0,23.768
43,4,344.0,32.0,23.815
44,4,352.0,32.0,23.815
45,4,360.0,32.0,23.815
46,4,368.0,32.0,23.841
47,4,376.0,32.0,23.841
48,4,384.0,32.0,23.841
49,4,392.0,32.0,23.841
50,4,400.0,32.0,23.855
51,4,408.0,32.0,23.855
52,4,416.0,32.0,23.855
53,4,424.0,32.0,23.833
54,4,432.0,32.0,23.833
55,4,440.0,32.0,23.833
56,4,448.0,32.0,23.803
57,4,456.0,32.0,23.803
58,4,464.0,32.0,23.803
59,4,472.0,32.0,23.803
60,4,480.0,32.0,23.745
61,4,488.0,32.0,23.745
62,4,496.0,32.0,23.745
63,4,504.0,32.0,23.658
64,4,512.0,32.0,23.658
65,4,520.0,32.0,23.658
66,4,528.0,32.0,23.658
67,4,536.0,32.0,23.560
68,4,544.0,32.0,23.560
69,4,552.0,32.0,23.560
70,4,560.0,32.0,23.482
71,4,568.0,32.0,23.482
72,4,576.0,32.0,23.482
73,4,584.0,32.0,23.482
74,4,592.0,32.0,23.427
75,4,600.0,32.0,23.427
76,4,608.0,32.0,23.427
77,4,616.0,32.0,23.356
78,4,624.0,32.0,23.356
79,4,632.0,32.0,23.356
80,4,640.0,32.0,23.356
81,4,648.0,32.0,23.305
82,4,656.0,32.0,23.305
83,4,664.0,32.0,23.305
84,4,672.0,32.0,23.305
85,4,680.0,32.0,23.290
86,4,688.0,32.0,23.290
87,4,696.0,32.0,23.290
88,4,704.0,32.0,23.284
89,4,712.0,32.0,23.284
90,4,720.0,32.0,23.284
91,4,728.0,32.0,23.262
92,4,736.0,32.0,23.262
93,4,744.0,32.0,23.262
94,4,752.0,32.0,23.262
95,4,760.0,32.0,23.330
96,4,768.0,32.0,23.330
97,4,776.0,32.0,23.330
98,4,784.0,32.0,23.330
99,4,792.0,32.0,23.712
1,5,8.0,40.0,23.607
2,5,16.0,40.0,23.607
3,5,24.0,40.0,23.607
4,5,32.0,40.0,23.285
5,5,40.0,40.0,23.285
6,5,48.0,40.0,23.285
7,5,56.0,40.0,23.270
8,5,64.0,40.0,23.270
9,5,72.0,40.0,23.270
10,5,80.0,40.0,23.270
11,5,88.0,40.0,23.288
12,5,96.0,40.0,23.288
13,5,104.0,40.0,23.288
14,5,112.0,40.0,23.294
15,5,120.0,40.0,23.294
16,5,128.0,40.0,23.294
17,5,136.0,40.0,23.294
18,5,144.0,40.0,23.313
19,5,152.0,40.0,23.313
20,5,160.0,40.0,23.313
21,5,168.0,40.0,23.313
22,5,176.0,40.0,23.384
23,5,184.0,40.0,23.384
24,5,192.0,40.0,23.384
25,5,200.0,40.0,23.448
26,5,208.0,40.0,23.448
27,5,216.0,40.0,23.448
28,5,224.0,40.0,23.527
29,5,232.0,40.0,23.527
30,5,240.0,40.0,23.527
31,5,248.0,40.0,23.527
32,5,256.0,40.0,23.626
33,5,264.0,40.0,23.626
34,5,272.0,40.0,23.626
35,5,280.0,40.0,23.704
36,5,288.0,40.0,23.704
37,5,296.0,40.0,23.704
38,5,304.0,40.0,23.704
39,5,312.0,40.0,23.768
40,5,320.0,40.0,23.768
41,5,328.0,40.0,23.768
42,5,336.0,40.0,23.768
43,5,344.0,40.0,23.815
44,5,352.0,40.0,23.815
45,5,360.0,40.0,23.815
46,5,368.0,40.0,23.841
47,5,376.0,40.0,23.841
48,5,384.0,40.0,23.841
49,5,392.0,40.0,23.841
50,5,400.0,40.0,23.855
51,5,408.0,40.0,23.855
52,5,416.0,40.0,23.855
53,5,424.0,40.0,23.833
54,5,432.0,40.0,23.833
55,5,440.0,40.0,23.833
56,5,448.0,40.0,23.803
57,5,456.0,40.0,23.803
58,5,464.0,40.0,23.803
59,5,472.0,40.0,23.803
60,5,480.0,40.0,23.745
61,5,488.0,40.0,23.745
62,5,496.0,40.0,23.745
63,5,504.0,40.0,23.658
64,5,512.0,40.0,23.658
65,5,520.0,40.0,23.658
66,5,528.0,40.0,23.658
67,5,536.0,40.0,23.560
68,5,544.0,40.0,23.560
69,5,552.0,40.0,23.560
70,5,560.0,40.0,23.482
71,5,568.0,40.0,23.482
72,5,576.0,40.0,23.482
73,5,584.0,40.0,23.482
74,5,592.0,40.0,23.427
75,5,600.0,40.0,23.427
76,5,608.0,40.0,23.427
77,5,616.0,40.0,23.356
78,5,624.0,40.0,23.356
79,5,632.0,40.0,23.356
80,5,640.0,40.0,23.356
81,5,648.0,40.0,23.305
82,5,656.0,40.0,23.305
83,5,664.0,40.0,23.305
84,5,672.0,40.0,23.305
85,5,680.0,40.0,23.290
86,5,688.0,40.0,23.290
87,5,696.0,40.0,23.290
88,5,704.0,40.0,23.284
89,5,712.0,40.0,23.284
90,5,720.0,40.0,23.284
91,5,728.0,40.0,23.262
92,5,736.0,40.0,23.262
93,5,744.0,40.0,23.262
94,5,752.0,40.0,23.262
95,5,760.0,40.0,23.330
96,5,768.0,40.0,23.330
97,5,776.0,40.0,23.330
98,5,784.0,40.0,23.330
99,5,792.0,40.0,23.712
1,6,8.0,48.0,23.607
2,6,16.0,48.0,23.607
3,6,24.0,48.0,23.607
4,6,32.0,48.0,23.285
5,6,40.0,48.0,23.285
6,6,48.0,48.0,23.285
7,6,56.0,48.0,23.270
8,6,64.0,48.0,23.270
9,6,72.0,48.0,23.270
10,6,80.0,48.0,23.270
11,6,88.0,48.0,23.288
12,6,96.0,48.0,23.288
13,6,104.0,48.0,23.288
14,6,112.0,48.0,23.294
15,6,120.0,48.0,23.294
16,6,128.0,48.0,23.294
17,6,136.0,48.0,23.294
18,6,144.0,48.0,23.313
19,6,152.0,48.0,23.313
20,6,160.0,48.0,23.313
21,6,168.0,48.0,23.313
22,6,176.0,48.0,23.384
23,6,184.0,48.0,23.384
24,6,192.0,48.0,23.384
25,6,200.0,48.0,23.448
26,6,208.0,48.0,23.448
27,6,216.0,48.0,23.448
28,6,224.0,48.0,23.527
29,6,232.0,48.0,23.527
30,6,240.0,48.0,23.527
31,6,248.0,48.0,23.527
32,6,256.0,48.0,23.626
33,6,264.0,48.0,23.626
34,6,272.0,48.0,23.626
35,6,280.0,48.0,23.704
36,6,288.0,48.0,23.704
37,6,296.0,48.0,23.704
38,6,304.0,48.0,23.704
39,6,312.0,48.0,23.768
40,6,320.0,48.0,23.768
41,6,328.0,48.0,23.768
42,6,336.0,48.0,23.768
43,6,344.0,48.0,23.815
44,6,352.0,48.0,23.815
45,6,360.0,48.0,23.815
46,6,368.0,48.0,23.841
47,6,376.0,48.0,23.841
48,6,384.0,48.0,23.841
49,6,392.0,48.0,23.841
50,6,400.0,48.0,23.855
51,6,408.0,48.0,23.855
52,6,416.0,48.0,23.855
53,6,424.0,48.0,23.833
54,6,432.0,48.0,23.833
55,6,440.0,48.0,23.833
56,6,448.0,48.0,23.803
57,6,456.0,48.0,23.803
58,6,464.0,48.0,23.803
59,6,472.0,48.0,23.803
60,6,480.0,48.0,23.745
61,6,488.0,48.0,23.745
62,6,496.0,48.0,23.745
63,6,504.0,48.0,23.658
64,6,512.0,48.0,23.658
65,6,520.0,48.0,23.658
66,6,528.0,48.0,23.658
67,6,536.0,48.0,23.560
68,6,544.0,48.0,23.560
69,6,552.0,48.0,23.560
70,6,560.0,48.0,23.482
71,6,568.0,48.0,23.482
72,6,576.0,48.0,23.482
73,6,584.0,48.0,23.482
74,6,592.0,48.0,23.427
75,6,600.0,48.0,23.427
76,6,608.0,48.0,23.427
77,6,616.0,48.0,23.356
78,6,624.0,48.0,23.356
79,6,632.0,48.0,23.356
80,6,640.0,48.0,23.356
81,6,648.0,48.0,23.305
82,6,656.0,48.0,23.305
83,6,664.0,48.0,23.305
84,6,672.0,48.0,23.305
85,6,680.0,48.0,23.290
86,6,688.0,48.0,23.290
87,6,696.0,48.0,23.290
88,6,704.0,48.0,23.284
89,6,712.0,48.0,23.284
90,6,720.0,48.0,23.284
91,6,728.0,48.0,23.262
92,6,736.0,48.0,23.262
93,6,744.0,48.0,23.262
94,6,752.0,48.0,23.262
95,6,760.0,48.0,23.330
96,6,768.0,48.0,23.330
97,6,776.0,48.0,23.330
98,6,784.0,48.0,23.330
99,6,792.0,48.0,23.712
1,7,8.0,56.0,23.652
2,7,16.0,56.0,23.652
3,7,24.0,56.0,23.652
4,7,32.0,56.0,23.279
5,7,40.0,56.0,23.279
6,7,48.0,56.0,23.279
7,7,56.0,56.0,23.343
8,7,64.0,56.0,23.343
9,7,72.0,56.0,23.343
10,7,80.0,56.0,23.343
11,7,88.0,56.0,23.411
12,7,96.0,56.0,23.411
13,7,104.0,56.0,23.411
14,7,112.0,56.0,23.451
15,7,120.0,56.0,23.451
16,7,128.0,56.0,23.451
17,7,136.0,56.0,23.451
18,7,144.0,56.0,23.498
19,7,152.0,56.0,23.498
20,7,160.0,56.0,23.498
21,7,168.0,56.0,23.498
22,7,176.0,56.0,23.565
23,7,184.0,56.0,23.565
24,7,192.0,56.0,23.565
25,7,200.0,56.0,23.651
26,7,208.0,56.0,23.651
27,7,216.0,56.0,23.651
28,7,224.0,56.0,23.720
29,7,232.0,56.0,23.720
30,7,240.0,56.0,23.720
31,7,248.0,56.0,23.720
32,7,256.0,56.0,23.790
33,7,264.0,56.0,23.790
34,7,272.0,56.0,23.790
35,7,280.0,56.0,23.833
36,7,288.0,56.0,23.833
37,7,296.0,56.0,23.833
38,7,304.0,56.0,23.833
39,7,312.0,56.0,23.864
40,7,320.0,56.0,23.864
41,7,328.0,56.0,23.864
42,7,336.0,56.0,23.864
43,7,344.0,56.0,23.877
44,7,352.0,56.0,23.877
45,7,360.0,56.0,23.877
46,7,368.0,56.0,23.846
47,7,376.0,56.0,23.846
48,7,384.0,56.0,23.846
49,7,392.0,56.0,23.846
50,7,400.0,56.0,23.858
51,7,408.0,56.0,23.858
52,7,416.0,56.0,23.858
53,7,424.0,56.0,23.852
54,7,432.0,56.0,23.852
55,7,440.0,56.0,23.852
56,7,448.0,56.0,23.879
57,7,456.0,56.0,23.879
58,7,464.0,56.0,23.879
59,7,472.0,56.0,23.879
60,7,480.0,56.0,23.853
61,7,488.0,56.0,23.853
62,7,496.0,56.0,23.853
63,7,504.0,56.0,23.809
64,7,512.0,56.0,23.809
65,7,520.0,56.0,23.809
66,7,528.0,56.0,23.809
67,7,536.0,56.0,23.745
68,7,544.0,56.0,23.745
69,7,552.0,56.0,23.745
70,7,560.0,56.0,23.683
71,7,568.0,56.0,23.683
72,7,576.0,56.0,23.683
73,7,584.0,56.0,23.683
74,7,592.0,56.0,23.627
75,7,600.0,56.0,23.627
76,7,608.0,56.0,23.627
77,7,616.0,56.0,23.539
78,7,624.0,56.0,23.539
79,7,632.0,56.0,23.539
80,7,640.0,56.0,23.539
81,7,648.0,56.0,23.476
82,7,656.0,56.0,23.476
83,7,664.0,56.0,23.476
84,7,672.0,56.0,23.476
85,7,680.0,56.0,23.432
86,7,688.0,56.0,23.432
87,7,696.0,56.0,23.432
88,7,704.0,56.0,23.391
89,7,712.0,56.0,23.391
90,7,720.0,56.0,23.391
91,7,728.0,56.0,23.293
92,7,736.0,56.0,23.293
93,7,744.0,56.0,23.293
94,7,752.0,56.0,23.293
95,7,760.0,56.0,23.321
96,7,768.0,56.0,23.321
97,7,776.0,56.0,23.321
98,7,784.0,56.0,23.321
99,7,792.0,56.0,23.780
1,8,8.0,64.0,23.652
2,8,16.0,64.0,23.652
3,8,24.0,64.0,23.652
4,8,32.0,64.0,23.279
5,8,40.0,64.0,23.279
6,8,48.0,64.0,23.279
7,8,56.0,64.0,23.343
8,8,64.0,64.0,23.343
9,8,72.0,64.0,23.343
10,8,80.0,64.0,23.343
11,8,88.0,64.0,23.411
12,8,96.0,64.0,23.411
13,8,104.0,64.0,23.411
14,8,112.0,64.0,23.451
15,8,120.0,64.0,23.451
16,8,128.0,64.0,23.451
17,8,136.0,64.0,23.451
18,8,144.0,64.0,23.498
19,8,152.0,64.0,23.498
20,8,160.0,64.0,23.498
21,8,168.0,64.0,23.498
22,8,176.0,64.0,23.565
23,8,184.0,64.0,23.565
24,8,192.0,64.0,23.565
25,8,200.0,64.0,23.651
26,8,208.0,64.0,23.651
27,8,216.0,64.0,23.651
28,8,224.0,64.0,23.720
29,8,232.0,64.0,23.720
30,8,240.0,64.0,23.720
31,8,248.0,64.0,23.720
32,8,256.0,64.0,23.790
33,8,264.0,64.0,23.790
34,8,272.0,64.0,23.790
35,8,280.0,64.0,23.833
36,8,288.0,64.0,23.833
37,8,296.0,64.0,23.833
38,8,304.0,64.0,23.833
39,8,312.0,64.0,23.864
40,8,320.0,64.0,23.864
41,8,328.0,64.0,23.864
42,8,336.0,64.0,23.864
43,8,344.0,64.0,23.877
44,8,352.0,64.0,23.877
45,8,360.0,64.0,23.877
46,8,368.0,64.0,23.846
47,8,376.0,64.0,23.846
48,8,384.0,64.0,23.846
49,8,392.0,64.0,23.846
50,8,400.0,64.0,23.858
51,8,408.0,64.0,23.858
52,8,416.0,64.0,23.858
53,8,424.0,64.0,23.852
54,8,432.0,64.0,23.852
55,8,440.0,64.0,23.852
56,8,448.0,64.0,23.879
57,8,456.0,64.0,23.879
58,8,464.0,64.0,23.879
59,8,472.0,64.0,23.879
60,8,480.0,64.0,23.853
61,8,488.0,64.0,23.853
62,8,496.0,64.0,23.853
63,8,504.0,64.0,23.809
64,8,512.0,64.0,23.809
65,8,520.0,64.0,23.809
66,8,528.0,64.0,23.809
67,8,536.0,64.0,23.745
68,8,544.0,64.0,23.745
69,8,552.0,64.0,23.745
70,8,560.0,64.0,23.683
71,8,568.0,64.0,23.683
72,8,576.0,64.0,23.683
73,8,584.0,64.0,23.683
74,8,592.0,64.0,23.627
75,8,600.0,64.0,23.627
76,8,608.0,64.0,23.627
77,8,616.0,64.0,23.539
78,8,624.0,64.0,23.539
79,8,632.0,64.0,23.539
